,neuron 9557,neuron 9211,neuron 464,neuron 9630,neuron 9195,neuron 9187,neuron 9207,neuron 8992,neuron 468,neuron 9552,neuron 10414,neuron 9191,neuron 8996,neuron 83815,neuron 9746,neuron 9687,neuron 9709,neuron 16811,neuron 2714,neuron 10424,neuron 9013,neuron 492,neuron 476,neuron 10407,neuron 9005,neuron 472,neuron 12262,neuron 9009,neuron 10393,neuron 9175,neuron 488,neuron 480,neuron 21338,neuron 484,neuron 21244,neuron 9171,neuron 9001,neuron 9025,neuron 581,neuron 12257,neuron 12243,neuron 9029,neuron 9883,neuron 9862,neuron 9935,neuron 9929,neuron 10299,neuron 9899,neuron 9888,neuron 9755,neuron 9878,neuron 9797,neuron 9867,neuron 9857,neuron 11802,neuron 11817,neuron 10377,neuron 11787,neuron 11792,neuron 10367,neuron 10385,neuron 10208,neuron 10223,neuron 11797,neuron 10372,neuron 13031,neuron 13036,neuron 13025,neuron 16857,neuron 11715,neuron 12425,neuron 12321,neuron 11011,neuron 11182,neuron 11380,neuron 3823,neuron 12442,neuron 2216,neuron 16223,neuron 11043,neuron 12767,neuron 11320,neuron 12736,neuron 11468,neuron 2220,neuron 11392,neuron 16242,neuron 12708,neuron 11597,neuron 16802,neuron 11285,neuron 17387,neuron 12239,neuron 10781,neuron 11403,neuron 16218,neuron 8565,neuron 11299,neuron 10986,neuron 16026,neuron 11339,neuron 16185,neuron 16765,neuron 2212,neuron 11657,neuron 16770,neuron 3838,neuron 2180,neuron 12275,neuron 15680,neuron 48239,Neuron 6718,neuron 21098,neuron 3833,neuron 11682,neuron 11062,neuron 11934,neuron 10776,neuron 3040,neuron 11944,neuron 10796,neuron 10971,neuron 12964,neuron 10802,neuron 11413,neuron 12451,neuron 12786,neuron 11213,neuron 12803,neuron 10768,neuron 3808,neuron 12402,neuron 10841,neuron 33306,neuron 2236,neuron 12267,neuron 11172,neuron 12822,neuron 6654
neuron 9755,0.039191699999999996,0.142152,0.189993,0.161984,0.144681,0.214975,0.180519,0.0939525,0.17079,0.101471,-0.025365400000000003,0.135399,0.058196500000000005,0.07869910000000001,0.167397,0.1824,-0.00419272,0.0606356,0.160627,0.0658638,0.0415199,0.113158,0.138659,0.101768,-0.0189362,0.114639,0.152149,0.087741,0.153412,0.39056199999999996,0.43696999999999997,0.343625,0.387438,0.447209,0.381571,0.6327550000000001,0.54406,0.817893,0.581209,0.616032,0.176059,0.270565,-0.193805,-0.21804099999999998,-0.21789699999999998,-0.163388,-0.167051,-0.172263,0.94395,1.0,0.926199,0.313025,0.289932,0.127099,0.72255,0.7070649999999999,0.721951,0.24788200000000002,0.364727,0.47659399999999996,0.436018,0.230075,0.259824,0.509005,0.41736599999999996,-0.112819,-0.07722380000000001,-0.12951,-0.13821,-0.257377,0.06576219999999999,0.37390300000000004,0.794231,0.125317,0.12931099999999998,0.192128,0.18215699999999999,0.774456,0.122602,0.109787,0.176234,-0.11495799999999999,0.151501,0.22654200000000002,0.741226,0.270597,0.186783,0.16021,-0.296982,0.248385,0.42475799999999997,0.436942,-0.261872,0.43986899999999995,0.181341,0.105576,0.8459690000000001,0.17614100000000002,0.156694,0.207934,0.688833,0.246935,0.255419,0.26058600000000004,0.0237982,0.28783800000000004,0.797986,0.23218899999999998,-0.269013,0.273624,0.0108478,0.283507,0.346785,0.718199,0.6194430000000001,0.0403063,0.27676999999999996,0.60047,0.19667300000000001,-0.28268899999999997,0.186086,0.450096,0.0589057,0.312517,-0.234783,0.119378,0.0186264,0.256552,0.15221500000000002,0.268729,0.681573,0.07717230000000001,0.758095,0.315886,-0.108022,0.418228,0.61419,0.179121,0.325254
neuron 9878,0.0298087,0.13673,0.1833,0.15827,0.139734,0.196378,0.166073,0.0916424,0.153362,0.08880650000000001,-0.021532,0.129099,0.0558558,0.0844141,0.143973,0.160808,-0.00610293,0.0659424,0.148288,0.058698400000000005,0.0418059,0.111355,0.129519,0.093487,-0.013160900000000001,0.10981400000000001,0.136901,0.0858017,0.14833,0.403485,0.45964099999999997,0.386678,0.398518,0.46799300000000005,0.39392699999999997,0.6392399999999999,0.535441,0.775654,0.57509,0.630646,0.186799,0.288601,-0.164546,-0.19492400000000001,-0.19281099999999998,-0.140914,-0.144153,-0.159388,0.9359940000000001,0.926199,1.0,0.309413,0.276903,0.141158,0.7534689999999999,0.694774,0.7228289999999999,0.24184899999999998,0.36344299999999996,0.464251,0.41879799999999995,0.23330399999999998,0.249991,0.517464,0.393704,-0.109024,-0.0810975,-0.12415599999999999,-0.13308399999999998,-0.230082,0.057660699999999995,0.359809,0.8208979999999999,0.122439,0.125193,0.181024,0.161307,0.808713,0.120993,0.10622999999999999,0.164298,-0.11067,0.138146,0.21114000000000002,0.771675,0.248239,0.19979,0.146783,-0.269423,0.238936,0.468383,0.41340699999999997,-0.227314,0.46184,0.18618900000000002,0.10274900000000001,0.840801,0.15424000000000002,0.144785,0.193428,0.698677,0.264482,0.24317800000000003,0.263879,0.0376538,0.276775,0.75755,0.216263,-0.240682,0.254853,0.0108379,0.269571,0.33469099999999996,0.7354729999999999,0.6417649999999999,0.0380284,0.255195,0.579838,0.19484300000000002,-0.254657,0.1855,0.479735,0.0582784,0.295711,-0.196156,0.11516099999999999,0.0160485,0.246889,0.132991,0.248189,0.705741,0.07687419999999999,0.7877109999999999,0.303575,-0.10595999999999998,0.406398,0.586541,0.16025599999999998,0.31748200000000004
neuron 9797,-0.0762505,0.025997199999999998,0.03722059999999999,0.0189009,0.0250278,0.047924400000000006,0.0143994,-0.026747500000000004,0.035527800000000005,-0.037642,-0.145626,0.028917099999999998,-0.053512,-0.027346499999999996,0.00652778,6.15088e-05,-0.133432,-0.055300300000000004,0.023129499999999997,-0.0476106,-0.06585189999999999,0.00631827,-0.0039846,-0.0346221,-0.13087100000000002,-0.015571000000000002,-0.00636624,-0.033380099999999996,0.021365900000000004,0.306406,0.388025,0.27972800000000003,0.44261300000000003,0.418202,0.441665,0.235569,0.194294,0.32153200000000004,0.186534,0.21735300000000002,9.54366e-05,-0.0842611,-0.114792,-0.018444,-0.0208907,-0.00594537,-0.334308,-0.316758,0.281986,0.313025,0.309413,1.0,0.9016870000000001,0.29725300000000004,0.271014,0.191268,0.252648,0.0354548,0.0612592,0.233398,0.184942,0.235564,0.28321,0.238628,0.223865,-0.07200939999999999,0.025499599999999997,-0.100891,-0.128998,-0.151113,-0.054425,0.136898,0.309174,0.000285876,0.0976853,0.0588077,0.0184203,0.30246300000000004,-0.00305327,-0.0134796,0.0130214,0.027874799999999998,0.00771823,-0.12268399999999999,0.308082,0.036612,-0.018705700000000002,0.015072299999999999,-0.170456,0.06102330000000001,0.420663,0.0636871,-0.215873,0.522892,0.197076,-0.00809012,0.29470100000000005,0.00201161,0.658734,0.0502916,0.285977,0.29936599999999997,0.06276,0.24775,0.0956625,0.0717346,0.298121,0.0559379,-0.335755,0.0878769,-0.0989655,0.108449,0.640455,0.309929,0.267835,-0.077059,0.0687107,0.21213,0.600824,-0.355151,0.154306,0.49850200000000006,-0.0573385,0.188839,-0.15881900000000002,-0.00847723,-0.0985743,0.0544034,0.00643715,0.0702832,0.130448,-0.041613199999999996,0.28916,0.65715,-0.0383914,0.0927,0.23847100000000002,0.0163015,0.0769934
neuron 9867,-0.0834541,0.00168163,0.0441814,0.00667648,0.00735874,0.0265712,0.013893299999999999,-0.0344389,0.029818400000000002,-0.027832599999999996,-0.15283,-0.00699256,-0.0763567,-0.05564059999999999,0.0120536,-0.0163493,-0.132996,-0.05405309999999999,0.0172931,-0.0655855,-0.078769,-0.019021200000000002,-0.0245667,-0.0568383,-0.140956,-0.03609419999999999,-0.0206642,-0.0359184,0.00182853,0.314067,0.404087,0.25042800000000004,0.47764799999999996,0.43522,0.469578,0.19306600000000002,0.180371,0.30561,0.18850699999999998,0.184094,-0.030733,-0.08101900000000001,-0.156788,-0.07415269999999999,-0.061711699999999994,-0.0502726,-0.352663,-0.338277,0.260972,0.289932,0.276903,0.9016870000000001,1.0,0.253879,0.28334699999999996,0.185603,0.25029,0.041648199999999996,0.0667515,0.241184,0.18449300000000002,0.242972,0.281328,0.207296,0.225066,-0.0862825,0.0293815,-0.09973220000000001,-0.122842,-0.19211,-0.0571476,0.13686500000000001,0.29843400000000003,0.00999949,0.123899,0.0430196,0.028816900000000003,0.276159,-0.0113331,-0.0265036,0.017765400000000004,0.018963499999999998,0.0212356,-0.132128,0.284118,0.0428227,-0.0341343,0.0265733,-0.215427,0.0759765,0.376172,0.0745408,-0.251333,0.520883,0.22469099999999997,-0.00658639,0.252762,0.00938509,0.628289,0.0528309,0.275941,0.311734,0.07057460000000002,0.230041,0.06580319999999999,0.0640358,0.273624,0.054781100000000006,-0.358662,0.0804312,-0.097183,0.116908,0.667243,0.281879,0.24178000000000002,-0.07972560000000001,0.062889,0.199431,0.5496800000000001,-0.374435,0.149674,0.494489,-0.0562399,0.188582,-0.208288,-0.00879183,-0.0928025,0.0591519,0.012208799999999999,0.05943590000000001,0.136356,-0.0355759,0.255828,0.664588,-0.04963630000000001,0.0972534,0.228539,0.0288416,0.08594149999999999
neuron 9857,0.0248604,-0.00480497,0.0717146,-0.00492307,-0.00168894,0.0150713,-0.00185989,-0.000599014,0.0469096,-0.0155582,-0.000694318,-0.0176619,0.00383154,0.0225177,0.00303342,0.00951075,-0.035966399999999996,-0.032364,0.12288099999999999,0.0379481,-0.023019099999999997,0.0212451,0.0345123,-0.047250400000000005,-0.0222485,-0.00563352,0.023216499999999998,0.00247315,-0.0140939,-0.00898215,0.07015980000000001,0.167166,0.06311810000000001,0.07169310000000001,0.0642268,0.194183,0.0173289,0.099764,0.0737839,0.177067,0.253872,0.05137080000000001,0.0904024,-0.018049400000000004,-0.0473864,-0.026363599999999997,-0.09938179999999999,-0.0389603,0.159728,0.127099,0.141158,0.29725300000000004,0.253879,1.0,0.08368339999999999,0.0349054,0.0532693,-0.086358,-0.0717228,-0.028165,-0.0449111,-0.0513476,-0.0387782,0.141052,-0.0410877,-0.13817000000000002,-0.117572,-0.185435,-0.21712800000000002,0.0231235,0.00696802,-0.0601982,0.125858,-0.00977953,-0.108511,0.08811580000000001,-0.043423500000000004,0.197623,-0.0112887,-0.011921700000000002,-0.0271945,-0.0991243,-0.0145113,-0.0409911,0.197268,-0.0137363,0.26668200000000003,-0.0542149,-0.00988979,-0.029446499999999997,0.109917,-0.063024,-0.015924200000000003,0.0971064,-0.07101210000000001,0.0679348,0.11638,-0.0246559,0.37997,-0.060786,0.168721,-0.0175385,-0.0192362,-0.049863,0.59622,0.00668494,0.102828,-0.0118892,-0.0768464,0.028926599999999997,0.0180725,0.09034360000000001,0.12906099999999998,0.201277,0.12673199999999998,-0.00632919,-0.00492767,0.05191609999999999,0.47590600000000005,-0.154174,-0.08442419999999999,0.09431060000000001,-0.000614258,-0.05820549999999999,0.0305125,-0.019922299999999997,-0.0130493,0.00885736,-0.0293666,0.032524000000000004,0.0400745,-0.00169057,0.18576600000000001,0.131959,-0.13325599999999999,-0.06124119999999999,0.11895499999999999,-0.03709969999999999,-0.0724786
neuron 11802,0.00270949,0.10725799999999999,0.13813599999999998,0.133863,0.127867,0.15231,0.13495,0.0791094,0.107339,0.0580456,-0.04378,0.10628,0.03526169999999999,0.03848630000000001,0.122976,0.117748,-0.0250669,0.0438084,0.086617,0.0267642,0.030336500000000002,0.0888223,0.102279,0.0731917,-0.0282785,0.0880028,0.10858399999999999,0.0566462,0.130855,0.49253,0.490071,0.391102,0.38815,0.48355699999999996,0.381346,0.45812299999999995,0.446194,0.606817,0.46704700000000005,0.45907,0.0871209,0.171046,-0.177331,-0.197827,-0.185055,-0.112648,-0.243279,-0.238827,0.7249399999999999,0.72255,0.7534689999999999,0.271014,0.28334699999999996,0.08368339999999999,1.0,0.805575,0.902666,0.326251,0.5012949999999999,0.5910270000000001,0.555056,0.36788000000000004,0.364521,0.594449,0.553614,-0.101814,-0.0485892,-0.0914156,-0.10904100000000001,-0.259738,0.021295599999999998,0.48602700000000004,0.837852,0.0876192,0.265426,0.105393,0.14210599999999998,0.6221800000000001,0.0855798,0.063466,0.13459300000000002,-0.11068900000000001,0.11586400000000001,0.130631,0.565233,0.187143,0.0972683,0.134226,-0.299543,0.20258800000000002,0.426516,0.504894,-0.264795,0.46388900000000005,0.318942,0.0709066,0.732102,0.14033900000000002,0.117531,0.183639,0.529293,0.346484,0.202036,0.436083,0.00711232,0.20060799999999998,0.591226,0.193018,-0.283298,0.185676,-0.010314299999999998,0.179757,0.296061,0.519979,0.6564180000000001,0.00782975,0.208402,0.427178,0.184781,-0.314643,0.33377399999999996,0.45360200000000006,0.0254818,0.506875,-0.207163,0.0856237,-0.00697857,0.189937,0.106276,0.169352,0.796694,0.048332400000000005,0.554272,0.255759,-0.08477480000000001,0.505374,0.40704,0.136691,0.391412
neuron 11817,0.024355,0.183307,0.146793,0.18783699999999998,0.201406,0.243117,0.196183,0.07771710000000001,0.132885,0.07462189999999999,-0.0361981,0.16455999999999998,0.0592729,0.0563271,0.184711,0.20735,-0.011416599999999999,0.0673655,0.0869316,0.0484879,0.051417599999999994,0.1563,0.172862,0.14605,-0.0196294,0.150421,0.154299,0.0773262,0.204605,0.397943,0.407156,0.33473,0.2979,0.382332,0.293457,0.41719300000000004,0.417534,0.5644899999999999,0.44053000000000003,0.41118699999999997,0.0687291,0.191639,-0.213177,-0.22316100000000003,-0.215234,-0.150437,-0.24786999999999998,-0.24337899999999998,0.6657770000000001,0.7070649999999999,0.694774,0.191268,0.185603,0.0349054,0.805575,1.0,0.882699,0.34783400000000003,0.526568,0.532293,0.531572,0.327452,0.282039,0.600783,0.525021,-0.107351,-0.0818304,-0.09276530000000001,-0.101784,-0.278606,0.0483469,0.42283999999999994,0.6727920000000001,0.103852,0.228314,0.114764,0.231082,0.480075,0.111221,0.0895471,0.21675,-0.1219,0.20406,0.18857100000000002,0.43315299999999995,0.272354,0.07119160000000001,0.20393699999999998,-0.312183,0.26803299999999997,0.358035,0.536745,-0.283252,0.366396,0.258159,0.08891389999999999,0.712428,0.226424,0.0581367,0.261446,0.42838100000000007,0.229863,0.270954,0.402283,-0.0302235,0.284517,0.5766680000000001,0.27315500000000004,-0.298586,0.226902,-0.011071600000000001,0.174572,0.220032,0.42545600000000006,0.674502,0.0101292,0.30107399999999995,0.378769,0.105304,-0.327071,0.303516,0.36899899999999997,0.0330413,0.471258,-0.237171,0.125135,-0.00207341,0.247981,0.190807,0.209708,0.720553,0.0600086,0.46178199999999997,0.171431,-0.0826682,0.472855,0.389036,0.213254,0.36449000000000004
neuron 10377,0.015478200000000001,0.13736700000000002,0.13170199999999999,0.143861,0.152474,0.185355,0.150741,0.07429119999999999,0.11674100000000001,0.0615437,-0.043758899999999996,0.128225,0.041856800000000007,0.0528778,0.136798,0.1586,-0.0242573,0.0502598,0.07852519999999999,0.034876599999999994,0.0345829,0.112151,0.132268,0.10325699999999999,-0.0241153,0.11470699999999999,0.116316,0.0628388,0.163966,0.44716000000000006,0.44225600000000004,0.357187,0.351242,0.43426400000000004,0.340301,0.405493,0.413732,0.594012,0.420338,0.408105,0.0628495,0.162056,-0.20841500000000002,-0.21788600000000002,-0.204587,-0.12431500000000001,-0.25291399999999997,-0.245815,0.697239,0.721951,0.7228289999999999,0.252648,0.25029,0.0532693,0.902666,0.882699,1.0,0.346193,0.529215,0.574805,0.545818,0.386474,0.361036,0.59559,0.564632,-0.10016699999999999,-0.0627406,-0.07923380000000001,-0.09291369999999999,-0.280719,0.027813400000000002,0.47169300000000003,0.770969,0.08881019999999999,0.271119,0.108777,0.176101,0.5400729999999999,0.0905958,0.0747944,0.160187,-0.109824,0.148867,0.162325,0.501031,0.216561,0.065385,0.156298,-0.315305,0.214491,0.385023,0.522059,-0.284806,0.419232,0.32190599999999997,0.07327819999999999,0.74725,0.164197,0.105995,0.209706,0.446402,0.29984,0.21249,0.449779,-0.0165627,0.229731,0.59738,0.217203,-0.312971,0.187695,-0.0123973,0.168321,0.275459,0.447776,0.664369,0.00494666,0.23403400000000002,0.391727,0.15706900000000001,-0.331098,0.363939,0.40922600000000003,0.024018400000000002,0.534411,-0.23328600000000002,0.09533839999999999,-0.00827839,0.19426500000000002,0.139085,0.18490299999999998,0.782417,0.054541099999999995,0.502369,0.227885,-0.0860056,0.48293,0.379245,0.166321,0.380438
neuron 11787,-0.104675,-0.0603808,-0.0326881,-0.0313967,-0.0217648,-0.00307152,-0.0210446,-0.105718,-0.034249199999999994,-0.10165700000000001,-0.143273,-0.06973330000000001,-0.0941967,-0.118684,-0.0527746,-0.00213525,-0.132536,-0.11128800000000001,-0.046643000000000004,-0.10246,-0.09776119999999999,-0.0524234,-0.016743599999999997,-0.0652645,-0.143077,-0.0617789,-0.0321876,-0.11324000000000001,-0.0254797,0.220849,0.191301,0.160404,0.0948149,0.177989,0.0892301,0.118907,0.169922,0.303992,0.174505,0.111449,-0.0443914,0.11591099999999999,-0.23230399999999998,-0.21404299999999998,-0.21039899999999997,-0.179963,-0.292975,-0.28820300000000004,0.23659499999999997,0.24788200000000002,0.24184899999999998,0.0354548,0.041648199999999996,-0.086358,0.326251,0.34783400000000003,0.346193,1.0,0.73751,0.548475,0.5465939999999999,0.0872574,0.159708,0.433979,0.570185,0.00762535,0.0396232,0.088425,0.11365399999999999,-0.27134,-0.100286,0.573365,0.27026999999999995,-0.105108,0.0926826,-0.0555898,-0.014578,0.185038,-0.09346439999999999,-0.0839536,-0.017742400000000002,-0.0148393,-0.0332773,0.12600699999999998,0.149051,0.0169734,-0.022225400000000003,-0.0371374,-0.282369,0.00232441,0.142561,0.7229369999999999,-0.284546,0.13561199999999998,0.129838,-0.069283,0.28136,0.022858700000000003,-0.041610900000000006,-0.037148,0.164656,0.19611800000000001,0.023998,0.21083200000000002,-0.116809,0.0266654,0.284947,0.0282038,-0.32257800000000003,-0.00526373,-0.128306,-0.034118199999999994,0.0310879,0.166568,0.385615,-0.124383,0.020030799999999998,0.159335,-0.0367391,-0.337136,0.20343599999999998,0.139287,-0.12067699999999999,0.48384799999999994,-0.26260500000000003,-0.0700152,-0.125582,0.0225076,-0.0424666,-0.0050627,0.250765,-0.116933,0.152056,0.021959700000000002,0.129795,0.614757,0.161225,-0.0225951,0.840657
neuron 11792,-0.09737849999999999,-0.032224,-0.031949200000000004,-0.016575599999999996,-0.00396696,0.0195319,-0.015172799999999998,-0.0888669,-0.0418781,-0.089153,-0.136348,-0.044362599999999995,-0.08097889999999999,-0.107217,-0.0343989,0.0138529,-0.12236400000000001,-0.0979569,-0.0601765,-0.09464650000000001,-0.0862036,-0.0306095,0.00306953,-0.04216040000000001,-0.134555,-0.033514999999999996,-0.027834300000000003,-0.10159,-8.979129999999999e-05,0.291433,0.256393,0.216069,0.139204,0.23606999999999997,0.134846,0.165209,0.23239,0.38866100000000003,0.210223,0.157803,-0.0655438,0.118672,-0.25613800000000003,-0.246563,-0.235422,-0.187494,-0.323279,-0.317129,0.33045399999999997,0.364727,0.36344299999999996,0.0612592,0.0667515,-0.0717228,0.5012949999999999,0.526568,0.529215,0.73751,1.0,0.54567,0.5574899999999999,0.147558,0.213824,0.572591,0.559552,-0.0466834,0.0278377,0.028393,0.0658943,-0.297279,-0.0947597,0.622738,0.400897,-0.0884473,0.15187,-0.048625699999999994,0.00891414,0.264463,-0.0793071,-0.06935930000000001,-0.000556904,-0.0562188,-0.005719600000000001,0.128918,0.220067,0.0496034,-0.0448154,-0.0126678,-0.31555300000000003,0.0185717,0.200079,0.8663290000000001,-0.305702,0.200716,0.184817,-0.06291050000000001,0.444037,0.039737699999999994,-0.0162661,0.00740645,0.22670300000000002,0.308199,0.0420006,0.293007,-0.111695,0.0461091,0.370182,0.0586639,-0.350964,0.0008637580000000001,-0.122563,-0.023183900000000004,0.0705046,0.218865,0.5555100000000001,-0.112027,0.060484,0.22515700000000002,-0.00713835,-0.375262,0.276463,0.198667,-0.105331,0.525694,-0.28068699999999996,-0.0573377,-0.114944,0.022758700000000003,-0.0142268,0.00636916,0.41008199999999995,-0.10409500000000001,0.21808200000000003,0.0638545,0.0521414,0.653968,0.183473,-0.00165172,0.765837
neuron 10367,-0.0438441,0.0518445,0.0809467,0.0670826,0.0777216,0.08457200000000001,0.0808305,0.00522411,0.0661499,0.00369653,-0.093077,0.0449526,-0.0173892,-0.0206825,0.0592654,0.0669327,-0.0690965,-0.0109429,0.0313585,-0.021399900000000003,-0.0180695,0.0456455,0.0545298,0.023363400000000003,-0.08962289999999999,0.032317200000000004,0.053477,-0.00193129,0.0814164,0.635668,0.5027560000000001,0.399613,0.409454,0.514075,0.407504,0.305012,0.389336,0.44809899999999997,0.35887399999999997,0.290402,-0.0228235,0.019089599999999998,-0.30180500000000005,-0.276754,-0.274092,-0.235698,-0.353406,-0.349671,0.44648000000000004,0.47659399999999996,0.464251,0.233398,0.241184,-0.028165,0.5910270000000001,0.532293,0.574805,0.548475,0.54567,1.0,0.903568,0.404204,0.493209,0.597739,0.8462350000000001,-0.022509099999999997,-0.0220697,0.03374,-0.048331900000000004,-0.32639,-0.0142162,0.7411399999999999,0.523084,0.0428946,0.403856,0.06812380000000001,0.116003,0.381892,0.0503728,0.0260149,0.08566939999999999,-0.0895638,0.0802068,0.012495200000000001,0.339862,0.152635,-0.00717696,0.11309100000000001,-0.349902,0.165766,0.41420200000000007,0.460975,-0.331694,0.44224399999999997,0.44727,0.0103673,0.472301,0.131462,0.09843769999999999,0.147713,0.396442,0.42984300000000003,0.171879,0.553726,-0.0724595,0.154454,0.45537299999999997,0.165938,-0.3703,0.147505,-0.0557082,0.146333,0.331811,0.370701,0.5536949999999999,-0.0378511,0.15851099999999999,0.368306,0.115098,-0.39584,0.500071,0.445481,-0.0166141,0.703326,-0.315121,0.0482749,-0.051474,0.154419,0.07963110000000001,0.141771,0.485914,-0.0013988,0.314519,0.298697,0.025457,0.728816,0.340107,0.1054,0.49699
neuron 10385,-0.025036700000000002,0.07146389999999998,0.0949837,0.10317899999999999,0.11455,0.13652999999999998,0.115975,0.00927546,0.08290410000000001,0.00817334,-0.0887852,0.0705221,0.0044755,-0.012138,0.083566,0.114389,-0.0603646,0.00388298,0.0310137,-0.0156168,-0.000151017,0.0782116,0.09955089999999998,0.049236300000000004,-0.0818265,0.059844600000000005,0.08130520000000001,0.00599033,0.122369,0.60574,0.466371,0.370946,0.361792,0.462922,0.35978499999999997,0.27787399999999995,0.38308400000000004,0.41826,0.338054,0.26006399999999996,-0.0356601,-0.00609342,-0.310684,-0.297085,-0.292331,-0.26277399999999995,-0.360848,-0.357672,0.40539200000000003,0.436018,0.41879799999999995,0.184942,0.18449300000000002,-0.0449111,0.555056,0.531572,0.545818,0.5465939999999999,0.5574899999999999,0.903568,1.0,0.383856,0.451575,0.608057,0.8410780000000001,-0.0355185,-0.0252095,0.028927299999999996,-0.0384402,-0.341462,-0.00848593,0.74028,0.47553500000000004,0.0479154,0.40862600000000004,0.0766607,0.15404400000000001,0.32831,0.0664309,0.046961800000000005,0.137413,-0.0956748,0.116743,-0.00673568,0.285263,0.194366,-0.030489799999999997,0.140595,-0.367177,0.20566399999999999,0.383447,0.45072799999999996,-0.344011,0.403974,0.421947,0.040487199999999994,0.43790200000000007,0.177268,0.078159,0.176902,0.341501,0.409503,0.215567,0.524763,-0.084228,0.215275,0.42766499999999996,0.206404,-0.380463,0.185885,-0.052170299999999996,0.130364,0.291114,0.310639,0.5382899999999999,-0.031003100000000002,0.216473,0.354375,0.0874605,-0.409003,0.471963,0.41080900000000004,-0.0144519,0.697071,-0.33222399999999996,0.0735527,-0.0449974,0.194054,0.104414,0.176029,0.45681700000000003,0.00258994,0.27202600000000005,0.25569400000000003,0.00474375,0.737648,0.312309,0.13689400000000002,0.49474399999999996
neuron 10208,-0.079334,0.03590019999999999,0.00989365,0.0258702,0.0407874,0.0561533,0.026916700000000002,-0.0331965,0.0129453,-0.026781299999999997,-0.14887999999999998,0.0366935,-0.0502929,-0.040312,0.020953,0.015004,-0.125079,-0.0358632,-0.0337553,-0.055014099999999996,-0.056072800000000006,0.0135201,-0.00117862,-0.00332232,-0.139626,-0.0008860280000000001,-0.013232599999999999,-0.024794,0.0418714,0.44891400000000004,0.387923,0.324745,0.527435,0.4095,0.5242140000000001,0.135436,0.197803,0.204184,0.150501,0.132544,-0.09661360000000001,-0.18448,-0.399825,-0.383524,-0.37567399999999995,-0.35484099999999996,-0.5056579999999999,-0.484546,0.20661500000000002,0.230075,0.23330399999999998,0.235564,0.242972,-0.0513476,0.36788000000000004,0.327452,0.386474,0.0872574,0.147558,0.404204,0.383856,1.0,0.855115,0.231196,0.48022700000000007,0.09888989999999999,0.0867909,0.297504,0.12229100000000001,-0.435962,-0.0629507,0.249533,0.260272,0.0039311,0.775744,0.00930667,0.058007,0.157328,0.0185047,-0.012662399999999999,0.039723900000000006,0.0425193,0.0483359,-0.21346199999999999,0.146292,0.0598235,-0.0994151,0.06248240000000001,-0.46239399999999997,0.10339200000000001,0.319315,0.0862346,-0.45837100000000003,0.341058,0.7339289999999999,-0.027046499999999998,0.22418000000000002,0.0409849,0.101021,0.11034300000000001,0.14824400000000001,0.25245,0.0925809,0.672211,-0.0924527,0.0830213,0.203101,0.0847342,-0.523937,0.0720215,-0.113113,0.0575562,0.32057399999999997,0.156281,0.20377699999999999,-0.0921162,0.09313189999999999,0.181103,0.103627,-0.5675279999999999,0.625262,0.319104,-0.07134810000000001,0.492383,-0.443558,0.00398708,-0.106464,0.0654909,0.0351145,0.0525423,0.294211,-0.0387772,0.131367,0.274179,0.121065,0.229956,0.141057,0.047001999999999995,0.0679793
